FOLIO8,UNIT_COUNT,LEGAL_LINE,LEGAL_LINE_2,MILLAGE_CODE,USE_CODE,SITUS_CITY,SITUS_ZIP_CODE,Neighborhood/Division,Subdivision,HOA,HOA Webpage,Property Management,Property Management Wegpage
49422639,1,K D D PLAT 85-22 B,PARCELS A & B,1712,91,OP,33334,,,,,,
49422643,23,WILTON MANORS UNIT 1 AMD PLAT,15-1 B,0912,01,WM,333052242,,,,,,
49422644,10,ADK PLAT 77-35 B,PT OF PAR A DESC AS COMM AT NW,1712,01,OP,33334,,,,,,
49422645,29,26-49-42,"PORTION OF SEC 26 DESC AS,COMM",0912,01,WM,333052248,,,,,,
49422646,2,THE PARKER PLAT 138-27 B,POR OF PARCEL A DESC AS: BEG NW,0912,03,WM,33305,,,,,,
49422647,1,TRAFFIC PLAZA 141-36 B,"PARCEL ""A""",0912,27,WM,33334,,,,,,
49422648,2,THE POINTE LAUDERDALE 142-2 B,"TR A,TR B LESS PT DESC AS,COMM",1712,71,OP,33334,,,,,,
49422649,18,THE PARKER PLAT 138-27 B,PARCEL B TOG WITH A POR OF PAR A,0912,09,WM,33305,,,,,,
49422650,1,OAKLAND PARK/OLDDIXIE PLAT,168-13 B,1712,48,OP,33334,,,,,,
49422651,16,DOCKSIDE VILLAGE 170-34 B,"PARCEL A LESS BLDGS 1,2 & 3",0312,09,FL,33305,,,,,,
49422653,18,LETARTE PLAT 172-166 B,R/W OF NE 6 TER FRONTING LOTS 11,0912,94,WM,33305,,,,,,
49422654,24,HIGHLAND ESTATES 15-65 B,PORTION OF LOT 23 DESC AS:COMM,0912,01,WM,333343723,,,,,,
49422655,61,WILTON MANORS UNIT 1 AMD PLAT,15-1 B,0912,01,WM,33305,,,,,,
49422656,23,HIGHLAND ESTATES 15-65 B,LOTS 38 & 39 LESS UNITS 1 THRU,0912,09,WM,33334,,,,,,
49422657,13,HIGHLAND ESTATES 15-65 B,POR OF LOTS 16 & 17 DESC AS:COMM,0912,01,WM,33334,,,,,,
49422658,10,HIGHLAND ESTATES 15-65 B,PORTION LOT 28 DESC AS COMM SE,0912,01,WM,33334,,,,,,
49422659,19,HIGHLAND ESTATES 15-65 B,PORTION LOT 42 DESC AS COMM NE,0912,01,WM,33334,,,,,,
49422660,19,HIGHLAND ESTATES 15-65 B,PORTION LOT 25 DESC AS COMM NW,0912,01,WM,33334,,,,,,
49422661,9,HIGHLAND ESTATES 15-65 B,PORTION LOT 36 DESC AS:BEG SW,0912,01,WM,33334,,,,,,
49422662,2,RESUB OF HIGHLAND ESTATES 21-21B,"POR OF LOTS 3 TO 6,7 LESS E 10,",0912,03,WM,33334,,,,,,
49422663,2,WACHOVIA-WILTON MANORS 179-83 B,PARCEL A,0912,23,WM,33305,,,,,,
49422664,3,WILTON TWENTY-FOURTH STREET,RESIDENCES 181-65 B,0912,94,WM,33305,,,,,,
49422665,41,POINTE @ MIDDLE RIVER 181-147 B,S 24 OF N 96.33 OF POR PAR 'A',1712,01,OP,33334,,,,,,
49422666,2,ARBOR PET HOSPITAL PLAT 181-152,PARCEL A,0912,19,WM,33305,,,,,,
49422667,15,VILLAGE AT WILTON MANORS II,PB 183-241 B,0912,01,WM,33305,,,,,,
49422668,4,WALMART OAKLAND PARK 183-253 B,A POR OF TR A DESC AS: COMM AT,1712,14,OP,33334,,,,,,
49422669,4,PINES AT WILTON MANORS,183-452 B,0912,01,WM,333051402,,,,,,
49422670,9,HIGHLANDS ESTATES 15-65 B,PORTION OF LOT 44 DESC AS: COMM,0912,01,WM,33334,,,,,,
49422672,1,WILTON FIVE POINTS 183-778 B,PARCEL A,0912,76,WM,33305,,,,,,
49422673,1,WILTON YARDS 183-785 B,TRACT A,0912,08,WM,33334,,,,,,
49422674,1,GENEREATION AT WILTON MANORS,184-33 B,0912,12,WM,33305,,,,,,
494226AA,230,RIVER SHORES CONDO,UNIT 203 AVON HALL,1712,04,OP,333345221,,,,,,
494226AB,35,RIVER BEND CONDO,UNIT 202,1712,04,OP,33334,,,,,,
494226AC,49,RIVER TERRACE CONDO,UNIT 707,1712,04,OP,33334,,,,,,
494226AD,20,TOWNHOUSE SHORES CONDO,UNIT A-103,0912,04,WM,333053914,,,,,,
494226AE,64,WILTON VILLAGE CONDO,UNIT 48,0912,04,WM,33334,,,,,,
494226AF,20,WILTON COMMONS CONDOMINIUM,UNIT 1,0912,04,WM,33334,,,,,,
494226AG,32,CYPRESS COVE CONDOMINIUM,UNIT 4B,0912,04,WM,33305,,,,,,
494226AJ,18,VILLA MANORS CONDOMINIUM,UNIT 1,0912,04,WM,33334,,,,,,
494226AK,14,ANNIE'S CASTLE CONDO,UNIT 105,0912,04,WM,33334,,,,,,
494226AL,15,HERON HOUSE CONDO,UNIT 103,0912,04,WM,33334,,,,,,
494226AM,30,OLIVEWOOD CONDO,UNIT 210,0912,04,WM,33305,,,,,,
494226BA,14,SOUTH RIVER MANOR CONDO APTS,UNIT 101,0312,04,FL,33305,,,,,,
494226BB,15,CASA SEVILLA CONDO,UNIT 101,0912,04,WM,33334,,,,,,
494226BC,98,THREE RIVERS EAST CONDO,UNIT 78,1712,04,OP,33306,,,,,,
494226BD,44,MIDDLE RIVER HOMES CONDO,UNIT 101 BLDG 860,1712,04,OP,33334,,,,,,
494226BG,68,MIDDLE RIVER HOMES CONDO,UNIT 206 BLDG 2940,1712,04,OP,33334,,,,,,
494226BH,55,THE GROVE AT WILTON MANORS CONDO,UNIT 110 BLDG 1,0912,04,WM,33334,,,,,,
494226BJ,5,WILTON PARK CONDOS LLC,UNIT 1,0912,04,WM,33334,,,,,,
494226BK,24,WILTON PLACE CONDO,UNIT 203,0912,04,WM,33334,,,,,,
494226BL,4,MICHLOE VILLAS III CONDO,UNIT 3,0912,04,WM,33305,,,,,,
494226BM,272,WILTON STATION RES CONDO,UNIT 501 BLDG GRAND CENTRAL,0912,04,WM,33334,,,,,,
494226BN,72,WILTON STATION COMM CONDO,UNIT RU 6,0912,11,WM,33305,,,,,,
494226CA,30,RIVERVIEW WATERFRONT CONDO,UNIT 1-566 WEST BLDG,0912,04,WM,33305,,,,,,
494226CB,16,ONE WILTON PLACE CONDO,UNIT 9,0912,04,WM,33305,,,,,,
494226CD,42,ISLAND CITY LOFTS CONDO,UNIT R211,0912,04,WM,33305,,,,,,
494226CE,6,ISLAND CITY LOFTS COMM CONDO,UNIT C1,0912,19,WM,33305,,,,,,
494226CF,14,THE ENCLAVE AT WILTON MANORS,CONDO,0912,04,WM,33305,,,,,,
494226CH,19,1400 OAKLAND OFFICE CENTER CONDO,UNIT 106,1712,19,OP,33334,,,,,,
494226CJ,5,PARKTOWN OF WILTON MANORS CONDO,UNIT A,0912,04,WM,33305,,,,,,
494226CK,1,PARKTOWN OF WILTON MANORS,CONDO COMMERCIAL,0912,12,WM,33305,,,,,,
49422700,50,27-49-42,BEG AT PT ON E/L OF NW1/4 OF,0912,08,WM,33334,,,,,,
49422701,30,BEULALAND 7-33 B,"LOTS 4,5,LESS RD R/W BLK 2",0912,27,WM,33311,,,,,,
49422702,7,ARGONNE HEIGHTS AMEN PL 16-8 B,TR 1 N 49.34 OF S 249.34,0312,11,FL,33311,,,,,,
49422703,18,PETITE 18-18 B,"LOT 1,2 W 25 BLK 1",0912,01,WM,33305,,,,,,
49422704,98,PETITE UNIT 2 19-25 B,LOT 16 BLK 3,0912,01,WM,333051011,,,,,,
49422705,36,WILTON MANORS FIRST ADD 21-44 B,LOT 1,0912,11,WM,33305,,,,,,
49422706,18,LAZY LAKE 22-35 B,"TR 14,18 W1/2",1812,01,LZ,33305,,,,,,
49422707,3,TROPICAL GARDENS 24-13 B &,TROPICAL GARDENS AMEN 34-41 B,0912,28,WM,33305,,,,,,
49422708,48,TROPICAL GARDENS AMEN PLAT,34-41 B,0912,01,WM,33305,,,,,,
49422709,21,HAROLD A KEATS ADD 24-40 B,LOT 12 BLK 1,0912,01,WM,33305,,,,,,
49422710,30,MICKELS 2ND ADD TO WILTON MANORS,26-49 B,0912,01,WM,33311,,,,,,
49422711,35,MICKELS 3RD ADD TO WILTON MANORS,34-10 B,0912,01,WM,333113025,,,,,,
49422712,140,SUNSET MANORS AMEN PLAT 27-26 B,LOT 15 BLK 6,0912,01,WM,333341016,,,,,,
49422713,27,SUN SET MANORS FIRST ADD 29-40 B,LOT 5,0912,01,WM,33334,,,,,,
49422714,125,HILLBROOK 30-4 B,LOT 14 BLK 8,0912,01,WM,333113737,,,,,,
49422715,48,RIVER RANCHES 30-17 B,LOT 6 BLK 1,0912,01,WM,333342067,,,,,,
49422716,4,ALMAR ESTATES 31-12 B,LOT 3 BLK 4,0912,01,WM,33334,,,,,,
49422717,136,ALMAR ESTATES RESUB 32-36 B,LOT 33 BLK 6,0912,01,WM,333341050,,,,,,
49422718,2,ALMAR ESTATES RESUB OF BLOCK 2,43-30 B,0912,10,WM,33334,,,,,,
49422719,21,WILTON ESTATES 32-8 B,LOT 2 BLK 5,0912,01,WM,333112435,,,,,,
49422720,70,WILTON ESTATES RESUB 33-6 B,LOT 5 BLK 2,0912,01,WM,333112415,,,,,,
49422721,26,CURVA DEL RIO 32-35 B,LOT 6 THAT PT LYING ELY,0912,01,WM,333113744,,,,,,
49422722,35,CURVA DEL RIO ADD 35-44 B,LOT 24,0912,01,WM,333113709,,,,,,
49422723,7,MAURERS HIGHPOINT 33-30 B,LOT 4,0912,01,WM,333113835,,,,,,
49422724,19,MAURERS HIGHPOINT FIRST ADD,34-1 B,0912,01,WM,33311,,,,,,
49422725,80,TROPICAL MANORS 33-31 B,LOT 70,0912,01,WM,333342040,,,,,,
49422726,24,TROPICAL MANORS ADD 35-1 B,LOT 80,0912,01,WM,333342003,,,,,,
49422727,5,TROPICAL MANORS ADD-RESUB OF,LOTS 96 THRU 100 36-44 B,0912,01,WM,333342043,,,,,,
49422728,7,TROPICAL MANORS ADD-RESUB OF,LOTS 108 THRU 113 38-26 B,0912,01,WM,333342068,,,,,,
49422729,14,RIVER TERRACE-RESUB 36-45 B,R/W DEDICATED PER SAID PLAT,0912,94,WM,33311,,,,,,
49422730,90,JENADA VILLAS 37-36 B,LOT 7 BLK 1,0912,01,WM,33311,,,,,,
49422731,51,MEADOW BROOK 37-37 B,LOT 5 BLK A,0912,01,WM,333113802,,,,,,
49422732,53,BOULEVARD ESTATES AMEN 38-6 B,LOT 9 BLK 4,0912,01,WM,33311,,,,,,
49422733,23,MARCH ESTATES ADD 38-39 B,PARCEL A W 15 OF S 15,0912,94,WM,33311,,,,,,
49422734,36,MARCH ESTATES AMEN 39-2 B,ALL THOROUGHFARES DEDICATED PER,0912,94,WM,33311,,,,,,
49422735,33,BABCO MANORS 39-15 B,"A POR OF PAR ""B"" DESC AS: BEG AT",0912,94,WM,33334,,,,,,
49422736,37,BABCO PARK 42-6 B,LOT 15 BLK 5,0912,08,WM,33311,,,,,,
49422737,42,BABCO HEIGHTS 43-38 B,LOT 4 BLK 3,0912,01,WM,333113013,,,,,,
49422739,14,RICHARDSON SURVEY,PT OF OR 803/167 LYING IN SEC 34,0912,82,WM,33305,,,,,,
49422740,18,TROPICAL PALMS 54-17 B,LOT 1 BLK 1,0912,08,WM,33311,,,,,,
49422741,20,TOWNHOUSE ISLE SEC 1 56-1 B,LOT 2 BLK 6 & 1/5 INT IN PAR Y,0912,01,WM,333053907,,,,,,
49422742,24,TOWNHOUSE ISLE SEC 2 57-29 B,LOT 6 BLK 7 & 1/5 INT IN,0912,01,WM,333053907,,,,,,
49422743,14,MANOR GROVE SUB 84-32 B,LOT 2 TOG WITH MILBRO PLAT,0912,01,WM,33305,,,,,,
49422744,8,MILBRO PLAT 99-32 B,POR LOT 3 DESC AS:BEG AT SW COR,0912,00,WM,33305,,,,,,
49422745,11,TOWNHOUSE VILLAS OF WILTON MANOR,DECL REC'D OR 8150 PGS 696-714,0912,01,WM,333053905,,,,,,
49422746,4,BANYAN TREE TOWNHOUSES,DECL RECORDED OR 8439 PG 881,0912,01,WM,333053905,,,,,,
49422747,1,A S PLAT 107-50 B,PARCEL A,0312,48,FL,33311,,,,,,
49422748,5,TROPICAL GARDENS AMEN PLAT,34-41 B,0912,01,WM,33305,,,,,,
49422749,5,TROPICAL GARDENS AMEN PLAT,34-41 B,0912,01,WM,333053916,,,,,,
49422750,7,TROPICAL GARDENS AMEN PLAT,34-41 B,0912,01,WM,333053915,,,,,,
49422751,2,WILTON MANORS SERVICE CENTER,125-21 B,0912,94,WM,33334,,,,,,
49422752,12,TROPICAL GARDENS AMEN PLAT,34-41 B,0912,09,WM,33305,,,,,,
49422753,1,FP&L NEW RIVER SUBSTATION,147-12 B,0312,10,FL,33311,,,,,,
49422754,1,TENNIS CLUB II PLAT 165-38 B,165-38 B,0312,03,FL,33311,,,,,,
49422755,13,RIVER TERRACE-RESUB 36-45 B,PORTION OF PARCEL A & B DESC AS:,0912,01,WM,33334,,,,,,
49422756,1,WUJCEAK 174-23 B,PARCEL A,0912,18,WM,33311,,,,,,
49422757,1,FAITH FARM/POWERLINE 174-72 B,PARCEL A,0312,71,FL,33311,,,,,,
49422758,5,MANNINO'S PLAT 174-75 B,POR PAR A DESC AS COMM SE COR,0912,01,WM,33334,,,,,,
49422759,8,VILLAS AT WILTON MANORS,177-13 B,0912,01,WM,33311,,,,,,
49422760,2,WILTON PARK 177-189 B,PARCEL A,0912,03,WM,33305,,,,,,
49422761,4,PETITE 18-18 B,"A POR OF LOT 11,BLK 1 DESC AS:",0912,01,WM,33305,,,,,,
49422762,3,WILTON RESIDENTIAL CORP PLAT,183-494 B,0912,00,WM,333052032,,,,,,
494227AA,12,WILTON EAST CONDO,UNIT 5,0912,04,WM,33311,,,,,,
494227AB,10,WILTON WEST CONDOMINIUM,UNIT 2,0912,04,WM,33311,,,,,,
494227AC,152,MANOR GROVE VILLAGE ONE INC,CONDO UNIT 209C,0912,04,WM,33305,,,,,,
494227AD,152,MANOR GROVE VILLAGE TWO CONDO,UNIT 116 E,0912,04,WM,33305,,,,,,
494227AE,28,WINDSOR COURT CONDOMINIUM,BLDG 3030,0912,04,WM,33334,,,,,,
494227AG,32,TENNIS CLUB WINGFIELD CONDO,UNIT 101,0312,04,FL,333114026,,,,,,
494227AH,80,MANOR GROVE VILLAGE THREE CONDO,UNIT 2E,0912,04,WM,33305,,,,,,
494227AJ,24,TENNIS CLUB TILDEN CONDO,UNIT 109,0312,04,FL,33311,,,,,,
494227AK,32,TENNIS CLUB OUTERBRIDGE CONDO,UNIT 105,0312,04,FL,33311,,,,,,
494227AM,204,MANOR GROVE VILLAGE FOUR CONDO,UNIT 109-J,0912,04,WM,333052080,,,,,,
494227BA,150,RIVER MANOR CONDO,UNIT 305-C,0912,04,WM,33334,,,,,,
494227BC,46,THE WOODS CONDO,UNIT 102,0912,04,WM,33311,,,,,,
494227BD,8,WILTON CROSSINGS CONDO,UNIT 203,0912,04,WM,33305,,,,,,
494227BG,65,TENNIS CLUB II COURTS CONDO,UNIT 107,0312,04,FL,33311,,,,,,
494227BH,10,WILTON LAKE CONDOMINIUM,UNIT 5,0912,04,WM,33305,,,,,,
494227BJ,24,RIVERLANE CONDO,UNIT 1-1 BLDG 1,0912,04,WM,33305,,,,,,
494227BK,26,MARVILLA CONDOMINIUM,UNIT 102,0912,04,WM,33305,,,,,,
49422800,120,28-49-42,THAT PT OF SE1/4 OF SE1/4 OF,0912,01,WM,333112320,,,,,,
49422801,30,GEDEON SUB 21-24 B,LOT 1 LESS W 10 FOR CO RD BLK 1,1712,01,OP,33311,,,,,,
49422802,20,HILL-MONT HEIGHTS 22-36 B,PT OF LOT 6 AS DESC IN OR,0312,94,FL,33311,,,,,,
49422803,84,HILLMONT HGTS REV & ADD 37-30 B,PARCEL A W 55 OF E 110 OF N 105,0312,08,FL,333113634,,,,,,
49422804,57,MIDDLE RIVER GARDENS 22-45 B,"BEG AT NE COR LOT 43,W 38,S 95",1712,70,OP,33311,,,,,,
49422805,2,GARDEN VILLAGE AMEN PL 33-18 B,"BEG NW COR OF PLAT,E 137,S",1712,27,OP,33311,,,,,,
49422806,67,JENADA VILLAS 1 ADD 42-7 B,LOT 18 BLK 1,0912,01,WM,33311,,,,,,
49422807,19,HILLMONT-MIDDLE RIVER VISTA,45-25 B,0312,01,FL,33311,,,,,,
49422808,48,OAKLAND BOULEVARD DEV 50-37 B,LOT 5 & 15 FT STRIP LYING S OF,0912,01,WM,333111722,,,,,,
49422809,83,JENADA ISLE 50-39 B,LOT 6 BLK 1,0912,01,WM,33311,,,,,,
49422810,13,RESUB OF AMENDED PLAT OF,GARDEN VILLAGE 55-14 B,1712,41,OP,33311,,,,,,
49422811,8,THE VILLAS 56-7 B,LOT 1 BLK 1,0912,01,WM,33311,,,,,,
49422812,23,BONIE VILLAS SEC ONE 57-21 B,LOT 11 BLK 1,0912,01,WM,33311,,,,,,
49422813,49,HILLMONT MIDDLE RIVER VISTA,REPLAT OF A POR 59-18 B,0312,01,FL,33311,,,,,,
49422814,18,BONIELLO VILLAS SEC TWO 66-9 B,LOT 10 BLK 3,0912,08,WM,33311,,,,,,
49422815,1,FLORIDA POWER & LIGHT CO,BROWARD SERVICE CENTER 72-16 B,1712,91,OP,33311,,,,,,
49422816,22,OAKLAND INDUSTRIAL PARK 73-31 B,TR 18,1712,48,OP,33311,,,,,,
49422817,13,SMITH SUB 76-1 B,LOT 1,1712,48,OP,33311,,,,,,
49422818,76,FT LAUDERDALE ESTATES 76-9 B,LOT 4 BLK 2,0312,08,FL,33311,,,,,,
49422819,31,FT LAUDERDALE ESTATES 1ST ADD,80-28 B,0312,08,FL,33311,,,,,,
49422820,2,LAUDERDALE MANORS PLAZA 84-44 B,PARCEL A,0312,16,FL,33311,,,,,,
49422821,2,FLORALY DEVELOPMENT 85-20 B,"TRS A & B LESS COMM NW COR TR B,",1712,48,OP,33311,,,,,,
49422822,2,PARKWAY DISTRIBUTION &,INDUSTRIAL CENTER 87-13 B,0312,48,FL,33311,,,,,,
49422823,7,PIEPHO SUB 87-38 B,THOROUGHFARES ARE DEDICATED TO,1712,94,OP,33311,,,,,,
49422824,4,MITCHELL SITES 111-21 B,"PARCEL A,LESS PT DESC IN OR",0312,41,FL,33311,,,,,,
49422826,1,PARKWAY DISTRIBUTION AND,INDUSTRIAL CENTER 130-11 B,0312,48,FL,33311,,,,,,
49422827,1,THE JEDD PLAT 134-29 B,"PARCEL ""A""",1712,48,OP,33311,,,,,,
49422828,5,LAKE LAUDERDALE,RECREATION AREA 134-38 B,0312,82,FL,33311,,,,,,
49422829,3,MONIER PLAT 138-41 B,"PARCEL ""A""",0312,49,FL,33311,,,,,,
49422830,3,OSSWALD PARK 143-29 B,"PT OF PARCEL A DESC'D AS,BEG",0312,94,FL,33311,,,,,,
49422831,22,VICTOR CAMERON PLAT 146-42 B,"A POR OF TR A, COMM AT NE COR OF",0312,70,FL,33311,,,,,,
49422832,2,BETHANY BAPTIST CHURCH 149-23 B,PARCEL A & 28-49-42 E1/2 OF,0312,71,FL,333113627,,,,,,
49422833,1,DIEZ ENTERPRISES 170-133 B,PARCEL A,1712,26,OP,33311,,,,,,
49422834,1,LIPTON TOYOTA PLAT 176-200 B,PAR A & RESUB OF AMENDED PLAT OF,1712,27,OP,33311,,,,,,
494228AA,4,THE WILTON CONDO,UNIT 3,0912,04,WM,333112245,,,,,,
494228AB,42,WILTON SHORES EAST CONDO,UNIT 214,0912,04,WM,33311,,,,,,
494228AC,20,WILTON TERRACE CONDO,UNIT 1,0912,04,WM,33311,,,,,,
494228AD,4,WESTCHESTER CONDO,UNIT 3,0912,04,WM,33311,,,,,,
494228AE,4,THE COLONIAL CONDOMINIUM,UNIT 3,0912,04,WM,33311,,,,,,
494228AF,24,PORTSMITH INTERSTATE COMM CONDO,UNIT 300 BLDG 1620,1712,18,OP,33311,,,,,,
49422900,56,29-49-42,A POR OF NW1/4 OF NE1/4 OF NE1/4,1712,94,OP,33311,,,,,,
49422901,6,29-49-42,W1/2 OF N 25 FT OF E 200 OF W,1712,00,OP,33311,,,,,,
49422902,122,ZILADEN PROPERTIES MISC MAP 2-20,"LOT 39 BLK ""C""",1712,00,OP,33311,,,,,,
49422903,55,ARROWHEAD ESTATES 21-27 B,N1/2 OF S 125 OF LOT 1 BLK 2,0312,00,FL,33311,,,,,,
49422904,164,NORTH WEST LAUDERDALE 25-25 B,THE N 73 OF LOTS 23&24 BLK 7,0312,00,FL,33311,,,,,,
49422905,15,ROCK ISLAND PARK 29-10 B,W1/2 OF LOT 7,0312,01,FL,33311,,,,,,
49422906,38,ORANGE GROVE MANORS 30-50 B,"N 15 OF LOTS 1 THRU 6, INCLUSIVE",1712,28,OP,33311,,,,,,
49422907,77,FLAMINGO VILLAGE 44-39 B,LOT 5 BLK 3,0312,01,FL,333112010,,,,,,
49422908,107,FLAMINGO VILLAGE 1ST ADD 47-7 B,LOT 1 BLK 6,0312,01,FL,333112812,,,,,,
49422909,49,ROYAL PALMS PARK 49-8 B,LOT 12 BLK 6,0312,01,FL,333113216,,,,,,
49422910,47,ROYAL PALMS PARK SEC 1 51-7 B,LOT 7 BLK 6,0312,01,FL,33311,,,,,,
49422911,4,29-49-42,W1/2 OF SE1/4 OF SW1/4 LESS,0312,94,FL,33311,,,,,,
49422912,44,ROYAL PALMS PARK SEC 2 53-32 B,"LOT 2 LESS PT DESC AS,BEG AT",0312,01,FL,333112738,,,,,,
49422913,98,GOLDEN RIDGE 57-12 B,LOT 15 BLK 10,0312,01,FL,333113337,,,,,,
49422914,50,LAKE TAHOE ESTATES 57-37 B,LOT 6 BLK 1,1712,01,OP,333112019,,,,,,
49422915,19,ROCK ISLAND ESTATES 58-38 B,LOT 2 BLK 2,0312,01,FL,33311,,,,,,
49422916,110,GOLDEN RIDGE ADD 59-3 B,LOT 14 BLK 4,0312,01,FL,33311,,,,,,
49422917,68,ROYAL PALMS PARK SEC 3 59-4 B,LOT 1 BLK 14,0312,01,FL,33311,,,,,,
49422918,18,HAPPY ACRES 59-23 B,LOT 11,0312,08,FL,33311,,,,,,
49422919,26,SOUTHERN GARDENS SEC 1 59-31 B,LOT 3A & 1/44 INT IN TR A,0312,01,FL,333113349,,,,,,
49422920,5,NORTH WEST LAUDERDALE ADDITION,60-9 B,0312,94,FL,33311,,,,,,
49422921,7,SOUTHERN GARDENS SEC TWO 61-21 B,LOTS 8A & 8B BLK 2,0312,01,FL,33311,,,,,,
49422922,24,OAKLAND BLVD BUSINESS CENTER,62-25 B,1712,94,OP,33311,,,,,,
49422923,52,NORTH WEST LAUDERDALE ADD AMD,PB 63-14 B,0312,01,FL,33311,,,,,,
49422924,40,BATES INDUSTRIAL CENTER SEC 1,72-40 B,1712,01,OP,333112011,,,,,,
49422925,1,BATES INDUSTRIAL CENTER SEC 2,73-5 B,2012,48,LL,33311,,,,,,
49422926,18,WINGATE INDUSTRIAL PARK SEC 1,76-20 B,2012,48,LL,33311,,,,,,
49422927,4,WINGATE INDUSTRIAL PARK SEC 2,76-21 B,1712,48,OP,33311,,,,,,
49422928,99,NORTHWEST LAUDERDALE 2 ADD,77-12 B,0312,01,FL,33311,,,,,,
49422929,5,RAINBOW PLAZA 77-29 B,TR 2,1712,18,OP,33311,,,,,,
49422930,8,OAKLAND INDUSTRIAL PARK,FIRST ADDITION 77-47 B,1712,94,OP,33311,,,,,,
49422931,2,ALEXENA SUB 81-40 B,LOT 1,0312,01,FL,333112913,,,,,,
49422932,6,JAMES PLAT 84-18 B,LOT 1,1712,01,OP,333111411,,,,,,
49422933,5,BATES COMMERCIAL PARK 85-4 B,"PT OF TR A DESC AS,COMM AT NE",1712,17,OP,33311,,,,,,
49422934,2,CARPENTERS PLAT 85-17 B,"TR A LESS BEG SW COR TR A,",1712,77,OP,33311,,,,,,
49422935,1,WINGATE PROFESSIONAL BUILDING,126-17 B & LEE PLAT 88-50 B,1712,11,OP,33311,,,,,,
49422936,1,BCHA-FL-79-7,120-6 B,0312,03,FL,33311,,,,,,
49422937,1,WINGATE PROFESSIONAL BUILDING,126-17 B & LEE PLAT 88-50 B,1712,11,OP,33311,,,,,,
49422938,1,EAGLE SITE 126-23 B,PARCEL A,2012,48,LL,33311,,,,,,
49422939,1,PARK WEST PLAT 128-10 B,"COMM NE COR SECTION,SLY 980.10,",1712,74,OP,33311,,,,,,
49422940,3,BUGLEWOOD PLAT 128-18 B,PARCEL A & B,1712,28,OP,33311,,,,,,
49422941,1,HARRIS CHAPEL UNITED METHODIST,CHURCH 133-17 B,1712,71,OP,33311,,,,,,
49422942,1,APOSTOLIC CHURCH OF GOD,SEVENTH DAY 136-16 B,1712,71,OP,33311,,,,,,
49422943,2,MOUNT GIBEON CHURCH 136-19 B,PARCEL A TOGETHER WITH A POR OF,0312,71,FL,33311,,,,,,
49422944,1,WINGATE SERVICE CENTER 140-47 B,PARCEL A,0312,27,FL,33311,,,,,,
49422945,1,SCHOOL SITE 1070 145-49 B,"TRACT ""A""",0312,83,FL,33311,,,,,,
49422946,1,NEW BIRTH HOUSE OF,PRAYER FOR ALL PEOPLE 146-28 B,0312,71,FL,33311,,,,,,
49422947,1,T.O.P. PLAT 146-31 B,TRACT A,0312,71,FL,333112702,,,,,,
49422949,1,MOUNT CALVARY PLAT 163-24 B,PARCEL A,0312,71,FL,33311,,,,,,
49422950,2,WALGREENS PLAZA PLAT 168-4 B,PARCEL A,1712,11,OP,33311,,,,,,
49422951,185,CAMBRIDGE PARK 175-121 B,POR OF TR A DESC AS:COMM AT SW,1712,01,OP,33311,,,,,,
49422952,34,KNIGHT PLAT 177-177 B,LOT 11,0312,01,FL,33311,,,,,,
49422953,2,NINETEENTH STREET STATION,179-89 B,0312,11,FL,33311,,,,,,
494229AA,3,ARROWHEAD CONDOMINIUM,UNIT A,0312,04,FL,33311,,,,,,
494229AB,18,WEDGEWOOD BUSINESS CENTER,OAKLAND CONDO UNIT 2303,1712,48,OP,33311,,,,,,
49423000,53,30-49-42,POR OF NW1/4 DESC AS: COMM AT NW,2012,94,LL,33311,,,,,,
49423001,128,LAUDERDALE LAKES EAST GATE SEC 1,52-29 B,2012,01,LL,333112626,,,,,,
49423002,51,LAUDERDALE LAKES EAST GATE SEC 2,52-32 B,2012,01,LL,33311,,,,,,
49423003,121,LAUDERDALE LAKES EAST GATE SEC 3,52-41 B,2012,01,LL,333112622,,,,,,
49423004,12,LAUDERDALE LAKES EAST GATE SEC 1,RESUB IN BLK B 54-13 B,2012,01,LL,333112655,,,,,,
49423005,23,LAUDERDALE LAKES GOLF ESTATES,54-46 B,2012,01,LL,333111844,,,,,,
49423006,1,SUNSET MEMORIAL GARDENS 55-4 B,ALL OF SUB,0312,76,FL,33311,,,,,,
49423007,90,LAUDERDALE LAKES EAST GATE SEC 2,REPLAT OF A POR 60-38 B,2012,01,LL,333111869,,,,,,
49423008,84,LAUDERDALE LAKES EAST GATE SEC 4,63-42 B,2012,01,LL,333111852,,,,,,
49423009,99,LAUDERDALE LAKES EAST GATE,SEC 5 65-40 B,2012,01,LL,33311,,,,,,
49423010,136,LAUDERDALE LAKES EAST GATE,SEC SIX 67-28 B,2012,01,LL,333112741,,,,,,
49423011,68,LAUDERDALE LAKES EAST GATE,SEC 7 70-19 B,2012,01,LL,333112723,,,,,,
49423013,5,ST JOSEPH PLAT 102-47 B,PORTION OF PARCEL A OF SAID PLAT,2012,73,LL,333111107,,,,,,
49423014,1,GOLDEN HEIGHTS CHURCH OF CHRIST,103-15 B,2012,71,LL,33311,,,,,,
49423015,4,SOMERSET LAKES 105-3 B,"PT OF TRS F & G DESC AS,COMM AT",2012,03,LL,33311,,,,,,
49423016,4,LAUDERDALE LAKES SHOPPES,105-35 B,2012,11,LL,33311,,,,,,
